address,votingPower,tokensOwned,blockNumber,previousBalance,newBalance,difference,delegator,fromDelegate,toDelegate,transferFrom,transferTo
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16103610,2500001210000000000000000,2500013198602359110168457,11988602359110168457,0x71AA1B5a8066A815595EfeB6988800812Ca77113,0x71AA1B5a8066A815595EfeB6988800812Ca77113,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16290895,2500013198602359110168457,2500004198602359110168457,-9000000000000000000,,,,0x71AA1B5a8066A815595EfeB6988800812Ca77113,0xDafd66636E2561b0284EDdE37e42d192F2844D40
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16604069,2500004198602359110168457,2500008796602359110168457,4598000000000000000,0x2A8F00F2394B70087f4DCcD01aa2033135e169a1,0x2A8F00F2394B70087f4DCcD01aa2033135e169a1,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16604082,2500008796602359110168457,2500013243212625798711752,4446610266688543295,0x70675B0Fffd9BE1739ebfD8D70033A2A0D67727e,0x70675B0Fffd9BE1739ebfD8D70033A2A0D67727e,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16604093,2500013243212625798711752,2500017843341906291510728,4600129280492798976,0x45aec1C6B52E6F641aA97F7011F1b3C1FCBF3626,0x45aec1C6B52E6F641aA97F7011F1b3C1FCBF3626,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16665894,2500017843341906291510728,2500020843341906291510728,3000000000000000000,0x9F6709F1AB55c3667AA2cCA35Fff15F6A53eBB76,0x9F6709F1AB55c3667AA2cCA35Fff15F6A53eBB76,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16738676,2500020843341906291510728,5000020843341906291510728,2500000000000000000000000,0x4C262bdb0eD4d40f1a7b85075762d6058a3B6FEd,0xa6e8772af29b29B9202a073f8E36f447689BEef6,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16883456,5000020843341906291510728,5000121363341906291510728,100520000000000000000,0x11Ef8F3f57b7c2a317a420854Cecdd8A88f6Cb64,0x11Ef8F3f57b7c2a317a420854Cecdd8A88f6Cb64,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16951756,5000121363341906291510728,5000122363341906291510728,1000000000000000000,0x80ba33A1FdD7a4198ba778da4f8E2ec15e58B902,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16974807,5000122363341906291510728,5000126363341906291510728,4000000000000000000,,,,0x522a33e8eC398393CD45f3A2A4181273F3668EcD,0x70675B0Fffd9BE1739ebfD8D70033A2A0D67727e
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16974811,5000126363341906291510728,5000130363341906291510728,4000000000000000000,,,,0x522a33e8eC398393CD45f3A2A4181273F3668EcD,0x2A8F00F2394B70087f4DCcD01aa2033135e169a1
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,16974813,5000130363341906291510728,5000134363341906291510728,4000000000000000000,,,,0x522a33e8eC398393CD45f3A2A4181273F3668EcD,0x45aec1C6B52E6F641aA97F7011F1b3C1FCBF3626
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17017236,5000134363341906291510728,5000142363341906291510728,8000000000000000000,0x0B9C16D0F8BE4eC3000F4F386520747d9a56Fb47,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17017241,5000142363341906291510728,5000150363341906291510728,8000000000000000000,0x7f61f5e1a0C526A0359838295e040a53171e3aF6,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17017331,5000150363341906291510728,5000158591638644604769652,8228296738313258924,0x522a33e8eC398393CD45f3A2A4181273F3668EcD,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17017402,5000158591638644604769652,5000166973321610283337642,8381682965678567990,0xe66990D76aBb350d21Ff68B71B9Ef2d29896543f,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17017704,5000166973321610283337642,5000172951521610283337642,5978200000000000000,0x9A7aA18fD0a860a2a829B50e94Ea8D33609Bd88E,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17021996,5000181180152470773507642,5000189580152470773507642,8400000000000000000,0x99D3c9D4F0a9036050EE140024a57e14A253736d,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17021999,5000189580152470773507642,5000197839152470773507642,8259000000000000000,0x947484A2Bd9308EF2A9c234Adef767Efa569AC7E,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17022007,5000197839152470773507642,5000206139152470773507642,8300000000000000000,0x5DE4F665B2e384c58C57e35bcf62096ab3149344,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17022293,5000206139152470773507642,5000207639152470773507642,1500000000000000000,0x5D0e657bbf02DaE5c88AA03A0234a1E911f8F270,0x8d07D225a769b7Af3A923481E1FdF49180e6A265,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17022562,5000207639152470773507642,5000207739152470773507642,100000000000000000,0x91D56afbD1FDE2ff28Ab18FCFBC481BA1Db38003,0x0000000000000000000000000000000000000000,0x553F674dD7D102ad79C644103974a1cc53b62Ac2,,
0x553F674dD7D102ad79C644103974a1cc53b62Ac2,5000182739152470773507642,0,17229648,5000207739152470773507642,5000182739152470773507642,-25000000000000000000,,,,0x11Ef8F3f57b7c2a317a420854Cecdd8A88f6Cb64,0xd3d2E2692501A5c9Ca623199D38826e513033a17
