address,votingPower,tokensOwned,blockNumber,previousBalance,newBalance,difference,delegator,fromDelegate,toDelegate,transferFrom,transferTo
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11699113,10001007961599864355003890,10000914961599864355003890,-93000000000000000000,,,,0x7BD121dC760A7D746a86A73Fdd81D0650eCf4b26,0xd3d2E2692501A5c9Ca623199D38826e513033a17
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11711180,10000914961599864355003890,10000971159456914035232910,56197857049680229020,0x99eeEa521aF19909D548bA2504E30fD28e31Abc4,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11714262,10000971159456914035232910,10001235451682325982040038,264292225411946807128,,,,0xd3d2E2692501A5c9Ca623199D38826e513033a17,0x6D6215ae48B29E4C06078bA7Dc9658FDB5974F7C
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11740704,10001235451682325982040038,10000935451682325982040038,-300000000000000000000,,,,0x8AF6035426E6dfA55c87f32b09661668A36b6B6e,0xd3d2E2692501A5c9Ca623199D38826e513033a17
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11753359,10000935451682325982040038,10000671159456914035232910,-264292225411946807128,,,,0x0650d780292142835F6ac58dd8E2a336e87b4393,0x35A18000230DA775CAc24873d00Ff85BccdeD550
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11786885,10000671159456914035232910,9800673184456914035232910,-199997975000000000000000,,,,0xf54b90A4a529Ee43d924D5131c09c760a5cb129c,0x4E8f4dAA59C8471D7cE784F27e4C2f1e5c351B0e
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11840521,9800673184456914035232910,9800616986599864355003890,-56197857049680229020,,,,0x99eeEa521aF19909D548bA2504E30fD28e31Abc4,0xd3d2E2692501A5c9Ca623199D38826e513033a17
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11843147,9800616986599864355003890,9802906986599864355003890,2290000000000000000000,,,,0x5e14ed9dCeE22ba758E8de482301028b261c4a14,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11843660,9802906986599864355003890,9800616986599864355003890,-2290000000000000000000,,,,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,0xd3d2E2692501A5c9Ca623199D38826e513033a17
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11865203,9800616986599864355003890,9800615986599864355003890,-1000000000000000000,,,,0x8AF6035426E6dfA55c87f32b09661668A36b6B6e,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11894204,9800615986599864355003890,9800623242128620805135790,7255528756450131900,0x1da75Fb0DA32653Fdab9DdecDb42F2ed61F8A28b,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11894310,9800623242128620805135790,9800624452128620805135790,1210000000000000000,0x9a1e8645DEDec6d45E2058D031B1CA97F815bd2E,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11894319,9800624452128620805135790,9800625662128620805135790,1210000000000000000,0xCDc7ba99391F3BE7E5Dc0e49cC8361B537cfC29b,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11925632,9800625662128620805135790,9800624655148620805135790,-1006980000000000000,,,,0x60BB4B0bC48B54eFA1a3dbaD66e45888e458bfB0,0x4011e910DC4598Fd17Ee04E14D3f0680307C1dbD
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11944700,9800624655148620805135790,9800626655148620805135790,2000000000000000000,,,,0xEBFb684dD2b01E698ca6c14F10e4f289934a54D6,0x99eeEa521aF19909D548bA2504E30fD28e31Abc4
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11982566,9800626655148620805135790,9800624655148620805135790,-2000000000000000000,,,,0x99eeEa521aF19909D548bA2504E30fD28e31Abc4,0x0De845955E2bF089012F682fE9bC81dD5f11B372
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11997855,9800624655148620805135790,9800726263951207157164691,101608802586352028901,0xAa869adcf9353759a62C1134Be1DA4b88a9ED31f,0xAa869adcf9353759a62C1134Be1DA4b88a9ED31f,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,11999176,9800726263951207157164691,9800614261890972802160801,-112002060234355003890,,,,0x7BD121dC760A7D746a86A73Fdd81D0650eCf4b26,0x0De845955E2bF089012F682fE9bC81dD5f11B372
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12006659,9800614261890972802160801,9800615261890972802160801,1000000000000000000,0xdC67deDcD92859567801210CEd5c3Cd3b26AE608,0xdC67deDcD92859567801210CEd5c3Cd3b26AE608,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12028429,9800615261890972802160801,9800727263951207157164691,112002060234355003890,,,,0x0De845955E2bF089012F682fE9bC81dD5f11B372,0x7BD121dC760A7D746a86A73Fdd81D0650eCf4b26
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12035020,9800727263951207157164691,9800721263951207157164691,-6000000000000000000,,,,0x7BD121dC760A7D746a86A73Fdd81D0650eCf4b26,0xd3d2E2692501A5c9Ca623199D38826e513033a17
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12067611,9800721263951207157164691,9800723263951207157164691,2000000000000000000,,,,0x0De845955E2bF089012F682fE9bC81dD5f11B372,0x99eeEa521aF19909D548bA2504E30fD28e31Abc4
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12110859,9800723290826215775843663,9800723263951207157164691,-26875008618678972,0x1d4CE1C2D69127d7EF7a0cFe36Fe38BE6D2fb43F,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,0x1d4CE1C2D69127d7EF7a0cFe36Fe38BE6D2fb43F,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12365186,9800723263951207157164691,9800716263951207157164691,-7000000000000000000,,,,0x1da75Fb0DA32653Fdab9DdecDb42F2ed61F8A28b,0xf00e80f0DE9aEa0B33aA229a4014572777E422EE
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12368488,9800716263951207157164691,9800720050579439568585122,3786628232411420431,0x097e600C398702046664935E98c7B0263428530B,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12413699,9801558698500039568585122,9810558698500039568585122,9000000000000000000000,,,,0x5e14ed9dCeE22ba758E8de482301028b261c4a14,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12449951,9810558698500039568585122,9810556699620244510333768,-1998879795058251354,,,,0x99eeEa521aF19909D548bA2504E30fD28e31Abc4,0xd3d2E2692501A5c9Ca623199D38826e513033a17
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12501564,9810556699620244510333768,9810503253830552607099955,-53445789691903233813,,,,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12501578,9810503253830552607099955,9809253253830552607099955,-1250000000000000000000,,,,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,0x2e05681F8d3845d25aFBf5B50C6482726d9F5F47
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12514448,9809253253830552607099955,9809514824083852607099955,261570253300000000000,,,,0x5e14ed9dCeE22ba758E8de482301028b261c4a14,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12546705,9809514824083852607099955,9809514724083852607099955,-100000000000000000,,,,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,0x0fc5F0A24beF0614f0aa586dB85254b3D682b1aE
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12562573,9809514724083852607099955,9800318051699644510333768,-9196672384208096766187,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,0xA13a5a31b891F3DA7074b740B694769BD0f1bb23,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,12620591,9800318051699644510333768,9800314079144644510333768,-3972555000000000000,0x8dcb5940236F10f88364e16E67F512275706e4a4,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,0x8dcb5940236F10f88364e16E67F512275706e4a4,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,13113159,9800314079144644510333768,9800244079144644510333768,-70000000000000000000,,,,0xAa869adcf9353759a62C1134Be1DA4b88a9ED31f,0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,13119366,9800244079144644510333768,9800224079144644510333768,-20000000000000000000,,,,0xAa869adcf9353759a62C1134Be1DA4b88a9ED31f,0x61ca61e93151A2C55346b04A5FbCF98542Ba2e94
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,13165326,9800224079144644510333768,9800173079144644510333768,-51000000000000000000,,,,0x7BD121dC760A7D746a86A73Fdd81D0650eCf4b26,0x7DF2dcA5b82864cbB8c20D5F7407C575879f3d8d
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,13688506,9800173079144644510333768,9800176239238380948705864,3160093736438372096,0x8eEF779818Afa953b0652e45438423ebE089F55A,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,13698587,9800176239238380948705864,9800173079144644510333768,-3160093736438372096,,,,0x8eEF779818Afa953b0652e45438423ebE089F55A,0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,13999845,9800173079144644510333768,9800172449144644510333768,-630000000000000000,,,,0xf54b90A4a529Ee43d924D5131c09c760a5cb129c,0x36807b59883ffD46B40046D05c8acE6cD8AeCf25
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,14659697,9800172449144644510333768,9800073449144644510333768,-99000000000000000000,,,,0x74de5d4FCbf63E00296fd95d33236B9794016631,0x945BCF562085De2D5875b9E2012ed5Fd5cfaB927
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,14977076,9800073449144644510333768,9800074570864657841637054,1121720013331303286,0x5f78fBaB81f9892bbe379d88c8a224774411B0a9,0x2cE9D5D9a3EF26d0E7E64351D0E7F0fbA38Abf43,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,14984246,9800074570864657841637054,9800073449144644510333768,-1121720013331303286,0x5f78fBaB81f9892bbe379d88c8a224774411B0a9,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,0x41653c7d61609D856f29355E404F310Ec4142Cfb,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15191767,9800073449144644510333768,9800072292920223153254559,-1156224421357079209,,,,0x7BD121dC760A7D746a86A73Fdd81D0650eCf4b26,0xf00e80f0DE9aEa0B33aA229a4014572777E422EE
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15192059,9800072292920223153254559,9800031661783228503020559,-40631136994650234000,,,,0x7BD121dC760A7D746a86A73Fdd81D0650eCf4b26,0x247140A93656D49EB80fd331d526097294Ac9df6
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15206865,9800031661783228503020559,9800033914935030903354753,2253151802400334194,,,,0x74de5d4FCbf63E00296fd95d33236B9794016631,0x8eEF779818Afa953b0652e45438423ebE089F55A
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15206885,9800033914935030903354753,9800031661783228503020559,-2253151802400334194,0x8eEF779818Afa953b0652e45438423ebE089F55A,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,0x8eEF779818Afa953b0652e45438423ebE089F55A,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15671700,9800031661783228503020559,9800032748959176211737573,1087175947708717014,0x428ab1cdf1aCE6046c63dF1f4CbA0ea3b105E7f7,0x428ab1cdf1aCE6046c63dF1f4CbA0ea3b105E7f7,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15716103,9800032748959176211737573,9800044737561535321906030,11988602359110168457,0x71AA1B5a8066A815595EfeB6988800812Ca77113,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15722790,9800044737561535321906030,9800058719920464158707368,13982358928836801338,0x4b23137fe351970A3344F111b177483C549Cbf80,0x2B1Ad6184a6B0fac06bD225ed37C2AbC04415fF4,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15722851,9800058719920464158707368,9800073702181350677148507,14982260886518441139,0xa5e86334BDFF7D36CDc26cd24D04aD17909045fD,0x2B1Ad6184a6B0fac06bD225ed37C2AbC04415fF4,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15722884,9800073702181350677148507,9800081718570464446168253,8016389113769019746,0xAF72601161aDFc0ecf019d2b26d777485BfcDcB6,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15722894,9800081718570464446168253,9800089783589678598994937,8065019214152826684,0xC168fAaE5397247d32b2DDd7ACCDc7b314d40D79,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15732183,9800089783589678598994937,9800105656059380966415781,15872469702367420844,0x4A7a7Bb334d6044D202c2f8FFac21b770cfc536a,0x2B1Ad6184a6B0fac06bD225ed37C2AbC04415fF4,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15732200,9800105656059380966415781,9800121528429581571376464,15872370200604960683,0x48Cb9f02743D33557A923E86B073A45052Aba3c6,0x2B1Ad6184a6B0fac06bD225ed37C2AbC04415fF4,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15732313,9800121528429581571376464,9800137400812256621847143,15872382675050470679,0x4A410F7Bb57EDf9Dd0aff761781E5c2E9F8B62AC,0x2B1Ad6184a6B0fac06bD225ed37C2AbC04415fF4,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15743770,9800137400812256621847143,9800137900812256621847143,500000000000000000,0x0d6A42558f44279dcfA8f81D22f28794Ee423244,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15743781,9800137900812256621847143,9800137400812256621847143,-500000000000000000,0x0d6A42558f44279dcfA8f81D22f28794Ee423244,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,0x0d6A42558f44279dcfA8f81D22f28794Ee423244,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15816458,9800137400812256621847143,9800123418453327785045805,-13982358928836801338,,,,0x4b23137fe351970A3344F111b177483C549Cbf80,0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15816465,9800123418453327785045805,9800115353434113632219121,-8065019214152826684,,,,0xC168fAaE5397247d32b2DDd7ACCDc7b314d40D79,0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15816769,9800115353434113632219121,9800107337044999863199375,-8016389113769019746,,,,0xAF72601161aDFc0ecf019d2b26d777485BfcDcB6,0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15816792,9800107337044999863199375,9800092354784113344758236,-14982260886518441139,,,,0xa5e86334BDFF7D36CDc26cd24D04aD17909045fD,0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15828896,9800092354784113344758236,9800076482314410977337392,-15872469702367420844,,,,0x4A7a7Bb334d6044D202c2f8FFac21b770cfc536a,0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15828900,9800076482314410977337392,9800060609931735926866713,-15872382675050470679,,,,0x4A410F7Bb57EDf9Dd0aff761781E5c2E9F8B62AC,0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,15828917,9800060609931735926866713,9800044737561535321906030,-15872370200604960683,,,,0x48Cb9f02743D33557A923E86B073A45052Aba3c6,0x8F0CB37cdFF37E004E0088f563E5fe39E05CCC5B
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16081850,9800044737561535321906030,9800031522862716974215349,-13214698818347690681,,,,0x7BD121dC760A7D746a86A73Fdd81D0650eCf4b26,0x247140A93656D49EB80fd331d526097294Ac9df6
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16094738,9800031522862716974215349,9800031622862716974215349,100000000000000000,0xDF01fEF0658A123FAaFC86eC3483bB9b6C6f860C,0xDF01fEF0658A123FAaFC86eC3483bB9b6C6f860C,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16103605,9800031622862716974215349,9800019634260357864046892,-11988602359110168457,0x71AA1B5a8066A815595EfeB6988800812Ca77113,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,0x71AA1B5a8066A815595EfeB6988800812Ca77113,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16103748,9800019634260357864046892,9800035848260784234981816,16214000426370934924,,,,0x1d42064Fc4Beb5F8aAF85F4617AE8b3b5B8Bd801,0x4A7a7Bb334d6044D202c2f8FFac21b770cfc536a
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16119856,9800035848260784234981816,9800035748260784234981816,-100000000000000000,0xDF01fEF0658A123FAaFC86eC3483bB9b6C6f860C,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,0xDF01fEF0658A123FAaFC86eC3483bB9b6C6f860C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16197308,9800035748260784234981816,9000036373260784234981816,-799999375000000000000000,0xf54b90A4a529Ee43d924D5131c09c760a5cb129c,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,0x858A55605240960A1eFA0C58023c3FB843A9Fd35,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16781788,9000036373260784234981816,9000039869284263771321646,3496023479536339830,,,,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x99eeEa521aF19909D548bA2504E30fD28e31Abc4
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16781803,9000039869284263771321646,9000036372140579293233170,-3497143684478088476,,,,0x99eeEa521aF19909D548bA2504E30fD28e31Abc4,0xfaA318479b7755b2dBfDD34dC306cb28B420Ad12
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16916726,9000036372140579293233170,9000040612140579293233170,4240000000000000000,0xe99FB6683dddF0aaAEb01840695fc5A05A07Ee59,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,9000038861407677656385080,0,16945980,9000040612140579293233170,9000041822140579293233170,1210000000000000000,0x9103c02Dcb6b9FD5529ED63B2920E87BD270ea79,0x0000000000000000000000000000000000000000,0x76f54Eeb0D33a2A2c5CCb72FE12542A56f35d67C,,
