address,votingPower,tokensOwned
0xF06a00703B3E0B1AEb8FF4001705b6d6efBB999F,1010000000000000000,1010000000000000000
0xeA66Af4314674B2B6ced40EB689a7817080D7D77,1010000000000000000,1010000000000000000
0xEA0F9Dc326f9A6c47235169d6Ad3f024D2Ba0BFF,1010000000000000000,1010000000000000000
0xFB79ea991f16F1a4B3C4F13D8fcdEfDc2BE37af2,1010000000000000000,1010000000000000000
0xEa8b667c50ddd4AbCF1C97EAe480DA58bF739b09,1010000000000000000,1010000000000000000
0xe9fD0ad4D0A1d86C03EE85F69F010296851ECEa7,1010000000000000000,1010000000000000000
0x7E8b1C1037a10a7387268A3522A01E43ED8c8B54,1010000000000000000,1010000000000000000
0x79C1AF10993F7d833184c879a3a808a9F966bEE9,1010000000000000000,1010000000000000000
0x447B013b60E97042dA31e3E4e996540025863C34,1010000000000000000,1010000000000000000
0x6a1b543380780ba6A2e3e17b4DF41aA179dcb848,1010000000000000000,1010000000000000000
0x78702BF33B6e2373A021E18b44e51d3fE5573b87,1010000000000000000,1010000000000000000
0x6F07614Ead08d1374C4D2dC794A77eDB4c252B88,1010000000000000000,1010000000000000000
0x48535861C6c3086D3E837613B7Ac8da5A07AEfA9,1010000000000000000,1010000000000000000
0x501E06920a485734347288e9b0e1b7b13b495e17,1010000000000000000,1010000000000000000
0x46A116eaD56D0FEb0E7e97B7AF83C6185Aa259bc,1010000000000000000,1010000000000000000
0x72634bA708044677531722916c9F5fb5237C00FE,1010000000000000000,1010000000000000000
0x5DCb49a1176C2a576Ed01EF7B897c783b259BCed,1010000000000000000,1010000000000000000
0x488b6378fA2B485f68584b525016dBf3bcaF19Fb,1010000000000000000,1010000000000000000
0x73FDBa4aD0b05Fc14Db03fd8225AF0e341Df6d3D,1010000000000000000,1010000000000000000
0x693901489086855c372D99b2bb9Be0d8f212e78B,1010000000000000000,1010000000000000000
0x44A4577eA7A898A18F91c92F7d13433d2Db58815,1010000000000000000,1010000000000000000
0x7dE1f5eB781edc662472436eEBc09d331FB73261,1010000000000000000,1010000000000000000
0x521b79c627337dD321488a933F7006DC4c206F8f,1010000000000000000,1010000000000000000
0x5C56A180362425d3c487E14B6A1E67A1A5A87d13,1010000000000000000,1010000000000000000
0x63F11d2060d147E75C2Bfb83dBEbe155B4D06b66,1010000000000000000,1010000000000000000
0x4d3278d9F0189Cb679A4Fb9f36BA1b34d6398A0F,1010000000000000000,1010000000000000000
0x7bB5C741f9E4df849C3C81F57222ab6752AcE344,1010000000000000000,1010000000000000000
0x600D3edAF513D658878597fb5f56e97f8f12518f,1010000000000000000,1010000000000000000
0x63fb9860aF9628B11e8CDB0595246908F33fecbD,1010000000000000000,1010000000000000000
0x52dcDf34e6681eB6C1a8Ca630A8c30496ABf0608,1010000000000000000,1010000000000000000
0x6Be3C9855c7E856F96cdB5aA4028BFB26423218c,1010000000000000000,1010000000000000000
0x74EAf9a43F66463Ee297877BD8177DcA0A991733,1010000000000000000,1010000000000000000
0x7b3c8ed1498aab54e3AA0Cb964F5B27BB41830e7,1010000000000000000,1010000000000000000
0x80d6B5ACF7A927b4ce90ff42be25A1dc02A467B6,1010000000000000000,1010000000000000000
0x553222B267bC978ACa3C28493AEf72d924b264BD,1010000000000000000,1010000000000000000
0x68FBd6F3eb54Bd47BE81967A2bB5054D10013E4f,1010000000000000000,1010000000000000000
0x5D4f886d098fe275b37238fc06a816B68942376B,1010000000000000000,1010000000000000000
0x4D851BC6F1f074a64cbDdBE818195d48Ce84D24F,1010000000000000000,1010000000000000000
0x6FFFbDC62640C1f4aBE0eea1B5bBA7B420A84d7a,1010000000000000000,1010000000000000000
0x6a04C9DA2f50b9cC6F26DcfA9Ffa550bCE2921A3,1010000000000000000,1010000000000000000
0x51a1039e031E216331F18d84a575e8A50B96516f,1010000000000000000,1010000000000000000
0x4CFA1F942F3F1E5829205Cd9C2D243fd1f00e9c0,1010000000000000000,1010000000000000000
0x7B8d1133D3dbFBFb90aB32071f46106a88cF25A5,1010000000000000000,1010000000000000000
0x5aC3f976a5C4114A304DA15a3F830ab36C9BF4C3,1010000000000000000,1010000000000000000
0x4F6B4E995Bb35956a0D8d1E2A40F803Cec20d7dc,1010000000000000000,1010000000000000000
0x805c7a8cBCEd7Ad8639A995A042130D8a95c85B5,1010000000000000000,1010000000000000000
0x7184A911EDB75806d00e34B82Ebd6Af04643797c,1010000000000000000,1010000000000000000
0x7fA1b18f7f23C00fFC78e3Df0a113e1179b520F9,1010000000000000000,1010000000000000000
0x66DEf4accc5e47c08754CC04B2648fcA523Ed763,1010000000000000000,1010000000000000000
0x5408DB02C6d7c1FdDEd2E077f1A36b46814fa2cB,1010000000000000000,1010000000000000000
0x7Fffded3673972Cf5f378524728f999B01Dd9041,1010000000000000000,1010000000000000000
0xB9077E780e16412E9aa5a483a1fc7624B14D6d3E,1010000000000000000,1010000000000000000
0x83DbA32e3f3b04d9F7E2BF4132571804227c5276,1010000000000000000,1010000000000000000
0xA3644B0AE5F725637B5dC242e3336dE85047E90C,1010000000000000000,1010000000000000000
0x9562Ef91f565B1d4bAA96476A6fcF8E49F3495A0,1010000000000000000,1010000000000000000
0xA9EF311d12C2dEF0D777E879a1d990A16612BBfE,1010000000000000000,1010000000000000000
0x95BF9d5004d94CBB8B6A4643D0427572C430B9eA,1010000000000000000,1010000000000000000
0xB5f617752607D226fcaae65dDf28daa92f72902B,1010000000000000000,1010000000000000000
0x83bd3cC9a450db2870Ba4117296CDb5269480fe9,1010000000000000000,1010000000000000000
0x91Eca6e60F3A00A1EeD577220D38042Dc59C1B65,1010000000000000000,1010000000000000000
0xC1275Ace129E485460Bbe74785518fc98a061f33,1010000000000000000,1010000000000000000
0x8d91b02dD7cED29FbD955Eb7c53aed5aC77f1d23,1010000000000000000,1010000000000000000
0x83B54C68BD9E3FE36355a1235e5710503B19e8f1,1010000000000000000,1010000000000000000
0xa4907e286B51beE313F1DFD4EdEBA406d6e05775,1010000000000000000,1010000000000000000
0x8B0467A0f1951632581d85678BB8DD39c188A36D,1010000000000000000,1010000000000000000
0x8D9b75304C71E986CB0a3e227e35c4d841F3D3cc,1010000000000000000,1010000000000000000
0xa1b5aF8Eccc097FAc2a68F878754Aa8202092Bab,1010000000000000000,1010000000000000000
0x93B096E3381D9Da3A52BbF6D43c800FBc0b26584,1010000000000000000,1010000000000000000
0xA4CDaA524C84Ab4d46E006524d2D8533d4a97eE8,1010000000000000000,1010000000000000000
0xB87f67f6a0Ab62CF4309eda4E11125f73c1572dE,1010000000000000000,1010000000000000000
0xB881aCAb44fF6012bd3a9144e7d2828f4A7646ef,1010000000000000000,1010000000000000000
0x91E3eB3758C5fA8978f635da0cD44aB3f034a838,1010000000000000000,1010000000000000000
0xB894A4bB06F7B4F5280a45b91C1466F3390B7aeF,1010000000000000000,1010000000000000000
0xaad4A59624AC161CD982a8121a7ae0A3ed6ad928,1010000000000000000,1010000000000000000
0xB523E4F5A025e1bc360Ec535bBd10b109a7eB0Ba,1010000000000000000,1010000000000000000
0xAed7dca6Dd5f7905F9d35Dd0c9c2085c9FA6ee61,1010000000000000000,1010000000000000000
0xa8f4960CC0f77BF324bc03e8CD1712610619Ccc5,1010000000000000000,1010000000000000000
0xAEd103Fa06a77264bC4488a07Ed2B9B47008c5EE,1010000000000000000,1010000000000000000
0xaEB741AfF923Eb98CAb8930c82778b06491167Ea,1010000000000000000,1010000000000000000
0xaAEB37B191B89c995647fCcCeEd14Aa8938Af2E8,1010000000000000000,1010000000000000000
0x91a4fCB377a6E359Ad42C9C81855a54978a7F951,1010000000000000000,1010000000000000000
0xAEb6736b3bC0297554c2125FfDa3AD5beFA7Ec87,1010000000000000000,1010000000000000000
0x9b9Dc4F6C2dC70DF1F317C6841243589156821D1,1010000000000000000,1010000000000000000
0x94F4F82E24c7a1572A6e9a02f78100Bbc3BA8b35,1010000000000000000,1010000000000000000
0xBcF264fde296bf17A4d2607389975B464AA9E94a,1010000000000000000,1010000000000000000
0xB29014d8de42E03faf05A31D7Fa55629551A9DEF,1010000000000000000,1010000000000000000
0x86c8F74E2Ef5A05802bd1c741080DCAD57E87809,1010000000000000000,1010000000000000000
