address,votingPower,tokensOwned
0xBE3ACA724008f2CD6d2f203e86450c10b55562CA,5750000000000000000,5750000000000000000
0x070888215151De601a228dc122d5C9FDAcD909Ac,5750000000000000000,5750000000000000000
0xf9580E1C23b3E55Ed0271E86D84D0f7F03774b45,5746963039503330775,5746963039503330775
0x71139595BBE32c9Db8bb30aB4b17d4BA84E09Ebf,5735702602858921264,5735702602858921264
0x7aF07A35d41f2573464C117D3664DCe34756a47B,5720743590803601199,5720743590803601199
0xF0638C57f10bbCA7cfa3AeC62325B7319685Ec45,5708540155701216189,5708540155701216189
0xAB989E20976A18FC414A3dB87B27CD9c118Dc73C,5707745074251817557,5707745074251817557
0xc6723aa385f5bF7dbb795b95eCecFAE67E231FFA,5700000000000000000,5700000000000000000
0xdCa368FD5C83470684c8eAE069B6C7073dF23132,5700000000000000000,5700000000000000000
0x8fa519aAd116897b6Df00c4D36b8C7f6ce7959DC,5683898777621049548,5683898777621049548
0x47067061cc6092454fdC3a43b44f653DCB662dE2,5680000000000000000,5680000000000000000
0xF00C0f9Dc1DA127b170E63e509FEF63a44e5716C,5673354703433907170,0
0x24Ab35b1447bb6280746E2a45a7cDbD7006cC454,5664967800396506440,5664967800396506440
0xA7a91110806e00DA6e6BB4b093a9652750296f06,5663623177918347649,5663623177918347649
0xdf010f68aA32F00fB5fD9DbF7652A7C183A2e129,5657386583897021409,5657386583897021409
0xC55d35AF6A5ff6299EF3fb8632BBaC6cce17DC8b,5657340597273336000,5657340597273336000
0xae0a0d230cfa99EDb8D61fCC084C8Ec471Ea6b66,5654612270000000000,5654612270000000000
0x9e9Ac7BCD7304Ba300Fd5562b4e31eCFc6895B45,5652599030000000000,5652599030000000000
0x9ffb3BC6f22b167Cff761Ba6b3C70654e613992c,5646822513195186277,5646822513195186277
0xA3014342CB92492bC3cfbD3857acab41beD9e88e,5642279966718425953,5642279966718425953
0x2e21aeBaFf86af93dF311CA503bb25d22ff11B42,5636972904396456527,5636972904396456527
0x7672D5c289E04048e5Ea88c04c40ecE7d0f0F31F,5636793220000000000,5636793220000000000
0x52C1493b12758F06d069011dB972E52a6440997E,5632478840281988369,5632478840281988369
