address,votingPower,tokensOwned
0xC3fa54ee9EB7E4E5c746088B86DF940b9352bfd6,201196486000000000000,201196486000000000000
0x0db2F818f034d022c42d5380725aAf16Fd557B7f,200971505175991451683,200971505175991451683
0xc07067bB5c08228BD99a916cc5F7b89f5C7b538f,200678362027179490722,200678362027179490722
0x5947a637F27af83e0da6f8d89ef656132400cCdF,200609920240000000000,200609920240000000000
0x41825736928C58561c2E8A272cBdF34906fab1C1,200490000000000000000,200490000000000000000
0x4c3d50688581f7f8669923793244d91C86A1A738,200282981881695386301,200282981881695386301
0xC63B86bD35aD412a2D970c974a1138b6FF662e0F,200254367000000000000,200254367000000000000
0xCf56CAFBa8C968A4dbcc83B83Cde4A962386E8d7,200152394854398192997,200152394854398192997
0x9D32F1e7C5fF707e92b4B30937A1e5E2C2De2462,200114105566705065400,200114105566705065400
0x614A88BDaC70ddB63c36Cde8918B9Cb3755Fc021,200100000000000000000,100100000000000000000
0x7c85B9bB8c56A5139Ad1307EdB37E4660cB53f95,200070000000000000000,200070000000000000000
0x5340EB4dc06868acF25e3B3BACeBA9850dfc68a0,200005201574299892530,200005201574299892530
0x65b1dabF45362B59a6EF4E06508c878E2cA207e8,200000000000000000000,200000000000000000000
0x524cB61B52414A8413E6edeC12891B11f71a711d,200000000000000000000,200000000000000000000
0x98643ca61718d8777003105e09Df5495436A43A6,200000000000000000000,200000000000000000000
0x911AE459b114614634ff30E3A5A1E1C3bB532Ae2,200000000000000000000,200000000000000000000
0xaf95fe44046B4F4c9b716140E236B22a6Cb217F8,200000000000000000000,200000000000000000000
0x9303EA8dDAf762a3a1F9A8C82c4F16FB70733aC3,200000000000000000000,200000000000000000000
0xb34e84e63D35aD83DfB287EcF4784b9f08cfbE32,200000000000000000000,200000000000000000000
0xbe352aC02cF704d1fdf8b830b5033ce3D308072e,200000000000000000000,200000000000000000000
0xB9e83a50886f8E320f2Cf7BCb97C4697089627A0,200000000000000000000,200000000000000000000
0x9C6f4eC87e6ca34612e59f00B9A6cc5B9CF84933,200000000000000000000,200000000000000000000
0xc70f6273F7EDF28F28810EA0B8Dec35eb00bcA81,200000000000000000000,200000000000000000000
0xc9c026d92314aaA032cf493DB1058B143DBf9AFF,200000000000000000000,200000000000000000000
