address,votingPower,tokensOwned
0x3551042c0B6176F0961F7345Ee4177a16708Ecf4,1100000000000000000,1100000000000000000
0x180b6f2640236C707239256934C9793f51A2960E,1100000000000000000,1100000000000000000
0x22b5b949c5E9D690A2b8d7Bc7BB46721B2D496A3,1100000000000000000,1100000000000000000
0x2D8fea4c013F6e8F47E8184e8E6Bb12Be5E7b01E,1100000000000000000,1100000000000000000
0x2662C3eAE22D15E4E740339f3577bb0C3e1820CB,1100000000000000000,1100000000000000000
0x03C855665161246A40a02869c7879F8D99683BF5,1100000000000000000,1100000000000000000
0x3Cd5715E4d5AC10696d04f5e8aC358a0402381B9,1100000000000000000,1100000000000000000
0x03A1Bd9951d51e7d6D9EC79F931F204e11c58492,1100000000000000000,1100000000000000000
0x103B4C274d2Fd38e9AE976C283B0858C493d712c,1100000000000000000,1100000000000000000
0x37C9cF3B0e9EEb5D78D2b5eF168aF181871a441E,1100000000000000000,1100000000000000000
0x37de7b9C9ABBA53Ac22EC2eD7FBb8E500ef8f353,1100000000000000000,1100000000000000000
0x2F57a497769DB27516BE33B958970Ea5D0Cb7934,1100000000000000000,1100000000000000000
0x1C647F52C6A07427b50264652C5db12EdA3Fd6CA,1100000000000000000,1100000000000000000
0x3969F478BBB2220f625D5d039e74D0F5419B6AdF,1100000000000000000,1100000000000000000
0x268508bAefc4320D4d3D3973F22F6A1b0D54BC3a,1100000000000000000,1100000000000000000
0x3d0ca28170A8FbAbcf4862D973707e97Fcc77BD1,1100000000000000000,1100000000000000000
0x1216Fa5913b8722c3aE0E381db1cA463Cc9EbEd1,1100000000000000000,1100000000000000000
0x3f762005C46bb3Ee651B9Ff545aEbdb7e50207d0,1100000000000000000,1100000000000000000
0x09bFc35a622c6a3DDb4A194C2D1245CA2Db2d4B2,1100000000000000000,1100000000000000000
0x22765e69E1a79A1f5c6f55c6178b6611C028241C,1100000000000000000,1100000000000000000
0x0AeB014499161cc9cDeeA102836b3268F027D467,1100000000000000000,1100000000000000000
0x225933F8594e980D9D4B75ff744a46bE10D48f3c,1100000000000000000,1100000000000000000
0x205C79eFbCFEf869E753dfE1DA3eDD2c30E10f9C,1100000000000000000,1100000000000000000
0x0b004e3D468228f36f3E756D96c9894240e13349,1100000000000000000,1100000000000000000
0x3f620Afe0E34f1c8813d485ECE94984c7bcD9634,1100000000000000000,1100000000000000000
0x2cD926471980A9769Ade4F3ccfE2cA274e51FF7c,1100000000000000000,1100000000000000000
0x0683421BFb3564325752FfF10165b859a78a87Cb,1100000000000000000,1100000000000000000
0x19e1E9E6eEF7dF468659fa0dB1A1868C9B91565D,1100000000000000000,1100000000000000000
0x2899598d9Bf2c1D48Cf4CFf1906c0BA3419b8A7b,1100000000000000000,1100000000000000000
0x4031050655eaAf95F265648A1073d8424d0C2269,1100000000000000000,1100000000000000000
0x1c4E54895CA1859EF8c51B84e5cf803F8666F4C3,1100000000000000000,1100000000000000000
0x11d9f43C216D2cbE066de087Ed5b2147d9FfbA01,1100000000000000000,1100000000000000000
0x0F7bC0F18cA02Dc1f4e56142B640Ed376Cc30554,1100000000000000000,1100000000000000000
0x1f6E1Fe0c61dE36F866FEC4E0395d011a8263730,1100000000000000000,1100000000000000000
0x11d79ce73bCe4C3A6928bB79720D0d70F6d1436f,1100000000000000000,1100000000000000000
0x1867eB98335C1CFD7D9849c3aE7DeE46A7Ca8A43,1100000000000000000,1100000000000000000
0x333c6565bA507275f38cF40027ee64f6F18e0e74,1100000000000000000,1100000000000000000
0x2b85B7C68632eB8F27f955D49d6ac5628749dCEb,1100000000000000000,1100000000000000000
0x34253A07B6bf3d382Ce5501C3f913D7955AB768E,1100000000000000000,1100000000000000000
0x19CBCC2a126Cb9e7a11AD2Bb08306B9e8b244470,1100000000000000000,1100000000000000000
0x21eae6e365aEB7CD907473ec12176d0976914e68,1100000000000000000,1100000000000000000
0x11cef2922019C399288A4669d147bF1Ce54cf3c7,1100000000000000000,1100000000000000000
0x187d204d9181F7fD564cFF18C7Ed938DED3ccba9,1100000000000000000,1100000000000000000
0x2b8A96A07DE119aa2f73A380A6B624Bc3E36bC4B,1100000000000000000,1100000000000000000
0x6ceC8BC68321FBc0BA54159b812Acf3795331Bc1,1100000000000000000,1100000000000000000
0x4A4f92D99e2b8A308BD36ad49bDc988EE0343Fc9,1100000000000000000,1100000000000000000
0x7E9CFF172E94F26CC36b120e3aEeB6627110a989,1100000000000000000,1100000000000000000
0x4C5977739191ED70866877913E75bc3505addb8e,1100000000000000000,1100000000000000000
0x7430c03E2905ABD7a08D27208ccB19cf7dBDADf5,1100000000000000000,1100000000000000000
0x6963252192Cd67F2257307F0b1C0682a01861CC9,1100000000000000000,1100000000000000000
0x706e482014805D94F7359a143B855afD17e004bc,1100000000000000000,1100000000000000000
0x55555554ebDfE8503Ecf0350cd7C069E1134D716,1100000000000000000,1100000000000000000
0x5660c04883EDf05179CeedD67879891b61F1D399,1100000000000000000,1100000000000000000
0x759dFe349846D3Fe703117211F09391f4a9cA8F0,1100000000000000000,1100000000000000000
0x52138B1FaBd21E3d1D42Ad1FFDB2969b951f920D,1100000000000000000,1100000000000000000
0x70794157EFAc5314EA9b0eB363D7B19832444aeA,1100000000000000000,1100000000000000000
0x74B403D8bECD6cBE760C80D094B0e34352951458,1100000000000000000,1100000000000000000
0x75d433Ea31e16A4C1ccBE770605365915EF59de8,1100000000000000000,1100000000000000000
0x5cA1d8383E2592b21FE2318981Ed230d1b2004F2,1100000000000000000,1100000000000000000
0x79CbD184eebe7C2E2eaF2d6d4779fc3025BC666D,1100000000000000000,1100000000000000000
0x4c37e6257CFbE86cdc8021a2b6b5dF094b4aa445,1100000000000000000,1100000000000000000
0x63DdFBcC657250d88eA72f1cf741F6C25dCAb856,1100000000000000000,1100000000000000000
0x59A3da7B35115770216B183e35eCE6dEe85459dc,1100000000000000000,1100000000000000000
0x716b0F778095ec9de99c94d2e12279Ac2879f2f3,1100000000000000000,1100000000000000000
0x6f5EBA1eCc26B8f1203a1D32116f286fAd383a2d,1100000000000000000,1100000000000000000
0x52290d92cf7469fa3Da2830fe2db4f76aC7832C1,1100000000000000000,1100000000000000000
0x566142a64b461051c6fa095f7Bb5424B684B28EA,1100000000000000000,1100000000000000000
0x74a9Cd15Fa6651B89743c280697C6E6c8673fbeB,1100000000000000000,1100000000000000000
0x4B9708c05B883eE55b15E40959cCD0f1e6a80A4E,1100000000000000000,1100000000000000000
0x5aB64b94e9390f5836E64BD206696E2aD4f1bA40,1100000000000000000,1100000000000000000
0x5f8837F645436f933950adBD3542BFFDC28D600f,1100000000000000000,1100000000000000000
0x77ffCc8C4f2d781BbD5899B89419001362804008,1100000000000000000,1100000000000000000
0x56bF7b2BBF3Bc6f0590421fdF8947fCd5D564655,1100000000000000000,1100000000000000000
0x7b88ba6Bed85d11b8a8a2ddC677A08738984f25b,1100000000000000000,1100000000000000000
0x4EE0Feb5FE95F45bF8De0EedD597af2176B3Dd1f,1100000000000000000,1100000000000000000
0x762efb8f22A40666600Ac15068A9c8042Ae2f4bE,1100000000000000000,1100000000000000000
0x7b89E5624b71Ff104A69Ba232b27fAFE803D7263,1100000000000000000,1100000000000000000
0x5444585f26aCcEaE54C7115512DB893C40908fA3,1100000000000000000,1100000000000000000
0x67d04AAcE0bcb485A987c81Cb5b125aef0f6E0F4,1100000000000000000,1100000000000000000
0x67D0F191B7a7e00Ddde8D2DA25826AD798e4dEfA,1100000000000000000,1100000000000000000
0x5F9AD6e11D89b4C5FaA0bd546e08CD73A76cC757,1100000000000000000,1100000000000000000
0x4ECeDac04e48e24D29CB69326c34A995C0c4f5B0,1100000000000000000,1100000000000000000
0x7BA5451f6dD5747369511cd88F08e618032fea3D,1100000000000000000,1100000000000000000
0x76282a2d0371118Ec586C6c203005e090F365cDD,1100000000000000000,1100000000000000000
0x72A1F8eaeFA1A4df064A87C8dA0087B13963329F,1100000000000000000,1100000000000000000
0x5F448dFF3d3C339c3798F6C3265Ca1B1c15AE069,1100000000000000000,1100000000000000000
0x5F428A2E9fFe1488d804aa419Bbb5Ce623787340,1100000000000000000,1100000000000000000
0x67d5B805397162D5c07ca5CE061f81Be0dce2BBa,1100000000000000000,1100000000000000000
0x5f37D8f86cbd301268170668AcA560F5973f8906,1100000000000000000,1100000000000000000
0x792d87De44fdA4F349b4374505AA03863413BAbB,1100000000000000000,1100000000000000000
0x5FC5B2fC589967b5Fe482E33DdCe64881547a016,1100000000000000000,1100000000000000000
0x57F88F9E40A85F70B39c537441e9B965183e744E,1100000000000000000,1100000000000000000
0x6D1b16922daEDB971172Be118323EFd90be136b5,1100000000000000000,1100000000000000000
