address,votingPower,tokensOwned
0xFed6297bC2f2fBcB2aBD1e4787C4eF7dcc56A219,10000000000000000,10000000000000000
0xcBb9F5D4Df0560f0b320206d13A6CAD44e818A94,10000000000000000,10000000000000000
0xe585332E588a02dbF26B061A9aDA402Cd360e023,10000000000000000,10000000000000000
0xcbc5B53Fe5ED93c0c6Fa03b4175C893967850384,10000000000000000,10000000000000000
0xdEd91Aa5E503764c8F2C24D1042078226092Cb24,10000000000000000,10000000000000000
0xF78F2bba5EA14419Ff7Cb5e68d192CD214ec049e,10000000000000000,10000000000000000
0xf8f143Ab3CcB240236a70DE4f0B8BAA09F342650,10000000000000000,10000000000000000
0xe591269cE88d339E0E993a66955688E8756735d1,10000000000000000,10000000000000000
0xe7D4622Bc758e9C042f7327b45CcD92266C41280,10000000000000000,10000000000000000
0xCa26545Fe29370565C2533d39B5294c7b7C89f17,10000000000000000,10000000000000000
0xDc53916e16782f89126f892E37aBDd9D38a3ef3C,10000000000000000,10000000000000000
0xcc03e7bb43a61796D6bC8aae21487b2f5149B129,10000000000000000,10000000000000000
0xf9130ed98cFD5dEbE20fb6ab318b23a764B5F661,10000000000000000,10000000000000000
0xCC423E705AFc75f7D8740068a50F66FBBE74766f,10000000000000000,10000000000000000
0xCC45A6F29D5465feDe807f0E25395968979bC4A0,10000000000000000,10000000000000000
0xFF1a4232246D02AE21D712E6Ae35e3c858395A33,10000000000000000,10000000000000000
0xF92415b2dE4d9C21eBC82d46c55a787fA54E8C09,10000000000000000,10000000000000000
0xf925a8e3707414Ecc334719D34663738B1e8B3fE,10000000000000000,10000000000000000
0xf6B5FD8e2CAC43987DE603ce7942E09e2DC8A2C9,10000000000000000,10000000000000000
0xCc707819708a144713DAd266f22836eE4379fFc0,10000000000000000,10000000000000000
0xcc95c854047a133fAFa5AAF6fF82e0d5817cF9a4,10000000000000000,10000000000000000
0x0586cC847C82397C443992fAcDC8cAE0dBa46956,10000000000000000,10000000000000000
0x29Aa0c482C2021E7fe0Fe6bf251bb8cA8d249664,10000000000000000,10000000000000000
0x218E0D2D9080f0fc6f6fB2A95604B716E0AA8b24,10000000000000000,10000000000000000
0x03F74dFA586Fe2F345793072440095DCf54de1Ed,10000000000000000,10000000000000000
0x29db953A27D602889AB11032Bb1505801c987c49,10000000000000000,10000000000000000
0x19305A1C74766dc617A9669Fd18D95333c99F666,10000000000000000,10000000000000000
0x193F6355DAc06e9Ecd2B2513942D7A5dDCE275D5,10000000000000000,10000000000000000
0x12c2A7Ea09Fb9531f65229D93869284Ff8b22EB3,10000000000000000,10000000000000000
0x05a9d445EAc7C679B78982711f0e656Dc2cDc8c8,10000000000000000,10000000000000000
0x21d99BBbc49846fc9864931A0c3FDC296999aEEa,10000000000000000,10000000000000000
0x413FD6B18910e516Da68d3292aB9b2DD3A87971d,10000000000000000,10000000000000000
0x195f08d51d6d41BCC99e26656B649Bb687C35E32,10000000000000000,10000000000000000
0x21126ac61093260d2f2Ff826395885DCDE37ffA2,10000000000000000,10000000000000000
0x197FAEdea4A4A79332A9f9b4f9430c0f49e5edD5,10000000000000000,10000000000000000
0x3A66f1f337166e24C102b6Ce8151d951f214E9cF,10000000000000000,10000000000000000
0x057c252b09979Ba88f1dF3ABeaF1E8bF33867D00,10000000000000000,10000000000000000
0x221A04C9010E7C3AF41f5b7b1a86D3Cb45DbAed4,10000000000000000,10000000000000000
0x03D40CAa5286CD001DbA6fab513ab4f4Cd80CF21,10000000000000000,10000000000000000
0x00951c1d1241f9bE0Ef5A55a1755fa49c5629eBd,10000000000000000,10000000000000000
0x0CEfB030F51243327D015AF85A6fB083d0356759,10000000000000000,10000000000000000
0x133571B2F3f8aA8d1268C8693acF892d9ef7FD99,10000000000000000,10000000000000000
0x19b79D9E0C33CEfd8f3B1055BE57D8AcecAD7CE4,10000000000000000,10000000000000000
0x2A50862A9618369eBe85856c12Fd3a90109Fc0F1,10000000000000000,10000000000000000
0x3A5179465AF54e73769e87Abdc4B4975c9eAfa9c,10000000000000000,10000000000000000
0x0Efa3A0fF900d2b4A994F05123f33186f1418a7E,10000000000000000,10000000000000000
0x055a8C098122A2fDB1aFE4a660C56CE42FB0BC03,10000000000000000,10000000000000000
0x1Cd113b4375BDA724212C33180F5941427a34cA8,10000000000000000,10000000000000000
0x05f78C7F3e79c3A6c453d188b013e3812e52caBb,10000000000000000,10000000000000000
0x0aa5583751aD59D8A78139302DcB294E39A12544,10000000000000000,10000000000000000
0x323664297D60A8b7E3174Bef45600C97c14732A0,10000000000000000,10000000000000000
0x122B673789E461341F46f690cCc42f92BE7bd092,10000000000000000,10000000000000000
0x122706b293929acEe8099b279eA96bc4721F956B,10000000000000000,10000000000000000
0x1a9d278B73AE75c6fF67c82b5A427d47e382Ac40,10000000000000000,10000000000000000
0x0c978B69194C64dD8EB9C6bF6b74dF38C4639B16,10000000000000000,10000000000000000
0x1ac7B350C3708b44c0a966C877fEf4fE8C5f9bF9,10000000000000000,10000000000000000
0x1aD4952e0815818F0931a94A42474Cb93b7359DB,10000000000000000,10000000000000000
0x3C6b598EfCA5BA660d444bF1E47CdA76179c7aCC,10000000000000000,10000000000000000
0x1Ad5842D82F962FfEBcAc3b7cc537Fb7493eaf11,10000000000000000,10000000000000000
0x3e6c5fa05289663714BAc7b39788F35f87e2e384,10000000000000000,10000000000000000
0x13ac0D7bb293163922Ca296a0c3fb1b236c815F0,10000000000000000,10000000000000000
0x1ae7b21BE90F972B2C97e0A0eb80136B5ae0A4b9,10000000000000000,10000000000000000
0x0084A589996Ef9c26c170BdB49dd3e32E5106116,10000000000000000,10000000000000000
0x0d6E5bAA9169dcc08080575e978365cB75e05702,10000000000000000,10000000000000000
0x0D7573dd1f353582062C376dA2B9c689D8092F1b,10000000000000000,10000000000000000
0x2318F40115044d5b6aFc0fb2613a8775dffB9622,10000000000000000,10000000000000000
0x2323a8882d8F58aeb8c4845926f6D898C7712EA4,10000000000000000,10000000000000000
0x232C0FF7dBABC99FdC31816FbBbc8aAF78dB9173,10000000000000000,10000000000000000
0x2b5b0939db945fc3a9Fd08b5DC903F4B65B0444E,10000000000000000,10000000000000000
0x13B15d05854F4D9F87B03edF6a96F8116AAf0b75,10000000000000000,10000000000000000
0x13b28fd1Df2Ec7dC8EFabE7F15E2e7a8527c6e8F,10000000000000000,10000000000000000
0x0D8D1e985656295DcB040E03c1C88cE8ED642B7c,10000000000000000,10000000000000000
0x1eDc8d31186F20e8523b997E08891f7c2A91c4aF,10000000000000000,10000000000000000
0x1b53012acbaC544B88a6a2dc881012b1EAAD87d0,10000000000000000,10000000000000000
0x1eD3116d33AdFe24FF8017EA35CBD224B446A5A1,10000000000000000,10000000000000000
0x2f68Cb6bF5DF2D7f0b1A42A814B0939E14f31861,10000000000000000,10000000000000000
0x17712eD0cDB349b91168d736a7F30887e1e395dC,10000000000000000,10000000000000000
